Governorate,Date,precipitation,hc_air_temperature,hc_relative_humidity,solar_radiation,wind_speed_sonic,Cereales (T),Maraichage (T),Legumineuses (T),Fourrages (T),Arboriculture (T),Olives (T),Cultures industrielles (T),Year
NABEUL,2026-01-12,0.0,9.24875,56.035,117.875,0.7250000000000001,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-01-12,0.0,9.24875,56.035,117.875,0.7250000000000001,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-01-13,0.0,11.240208333333332,62.790625000000006,127.70833333333331,0.3999999999999999,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-01-13,0.0,11.240208333333332,62.790625000000006,127.70833333333331,0.3999999999999999,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-01-14,0.0,9.13423076923077,60.71807692307693,72.0,0.2538461538461539,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-01-14,0.0,9.13423076923077,60.71807692307693,72.0,0.2538461538461539,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-01-15,0.5,13.245208333333332,89.13,115.54166666666669,0.3374999999999999,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-01-15,0.5,13.245208333333332,89.13,115.54166666666669,0.3374999999999999,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-01-16,5.4,13.920416666666666,99.39854166666667,42.04166666666666,0.45,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-01-16,5.4,13.920416666666666,99.39854166666667,42.04166666666666,0.45,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-01-17,9.4,12.555416666666666,92.88583333333334,59.54166666666666,0.2958333333333333,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-01-17,9.4,12.555416666666666,92.88583333333334,59.54166666666666,0.2958333333333333,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-01-18,0.5,11.81,98.3827777777778,0.0,0.6111111111111112,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-01-18,0.5,11.81,98.3827777777778,0.0,0.6111111111111112,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-01-19,90.2,14.837708333333332,98.46208333333334,48.125,1.5291666666666668,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-01-19,90.2,14.837708333333332,98.46208333333334,48.125,1.5291666666666668,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-01-20,48.8,9.255,99.715,0.0,1.15,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-01-20,48.8,9.255,99.715,0.0,1.15,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-01-21,1.6,11.005,99.215,0.0,0.8,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-01-21,1.6,11.005,99.215,0.0,0.8,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-01-22,0.5,12.256041666666668,79.83833333333332,121.91666666666669,0.4041666666666667,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-01-22,0.5,12.256041666666668,79.83833333333332,121.91666666666669,0.4041666666666667,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-01-23,0.0,12.369583333333331,61.725208333333335,129.54166666666666,0.6041666666666666,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-01-23,0.0,12.369583333333331,61.725208333333335,129.54166666666666,0.6041666666666666,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-01-24,4.7,11.444791666666667,87.95895833333333,65.66666666666667,0.3083333333333333,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-01-24,4.7,11.444791666666667,87.95895833333333,65.66666666666667,0.3083333333333333,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-01-25,1.5,10.309166666666666,65.645625,144.79166666666666,0.5041666666666667,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-01-25,1.5,10.309166666666666,65.645625,144.79166666666666,0.5041666666666667,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-01-26,6.9,10.570208333333332,72.54666666666667,56.91666666666666,0.5833333333333334,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-01-26,6.9,10.570208333333332,72.54666666666667,56.91666666666666,0.5833333333333334,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-01-27,0.0,12.607291666666669,76.14874999999999,150.45833333333334,0.3625,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-01-27,0.0,12.607291666666669,76.14874999999999,150.45833333333334,0.3625,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-01-28,12.3,14.63625,63.87166666666667,106.75,0.4458333333333333,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-01-28,12.3,14.63625,63.87166666666667,106.75,0.4458333333333333,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-01-29,5.5,13.296875,64.76708333333333,77.75,0.5625,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-01-29,5.5,13.296875,64.76708333333333,77.75,0.5625,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-01-30,2.9,13.381428571428572,99.42857142857144,0.0,0.2714285714285714,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-01-30,2.9,13.381428571428572,99.42857142857144,0.0,0.2714285714285714,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-02-02,0.0,13.600625,55.738125,25.875,0.2375,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-02-02,0.0,13.600625,55.738125,25.875,0.2375,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-02-03,0.0,14.08,53.001875000000005,85.875,0.2666666666666666,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-02-03,0.0,14.08,53.001875000000005,85.875,0.2666666666666666,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-02-04,0.1,13.683750000000002,60.22875,127.33333333333331,0.4833333333333333,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-02-04,0.1,13.683750000000002,60.22875,127.33333333333331,0.4833333333333333,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-02-05,0.0,14.646041666666669,74.64729166666667,59.125,0.2041666666666667,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-02-05,0.0,14.646041666666669,74.64729166666667,59.125,0.2041666666666667,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-02-06,0.2,16.88375,43.78791666666667,154.58333333333334,0.5916666666666667,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-02-06,0.2,16.88375,43.78791666666667,154.58333333333334,0.5916666666666667,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-02-07,2.4,12.5925,79.68979166666666,41.375,0.1125,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-02-07,2.4,12.5925,79.68979166666666,41.375,0.1125,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-02-08,0.6000000000000001,11.171458333333334,66.519375,112.66666666666669,0.2458333333333333,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-02-08,0.6000000000000001,11.171458333333334,66.519375,112.66666666666669,0.2458333333333333,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-02-09,3.6,11.909166666666666,55.63395833333334,104.16666666666669,0.3999999999999999,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-02-09,3.6,11.909166666666666,55.63395833333334,104.16666666666669,0.3999999999999999,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-02-10,3.4,13.081041666666666,86.51041666666667,75.125,0.2125,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-02-10,3.4,13.081041666666666,86.51041666666667,75.125,0.2125,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-02-11,0.2,17.149583333333336,63.508125,83.0,0.5625,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-02-11,0.2,17.149583333333336,63.508125,83.0,0.5625,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-02-12,5.7,17.285208333333333,38.36541666666667,121.29166666666669,0.9958333333333332,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-02-12,5.7,17.285208333333333,38.36541666666667,121.29166666666669,0.9958333333333332,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-02-13,3.4,15.206458333333332,37.09020833333333,158.95833333333334,0.625,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-02-13,3.4,15.206458333333332,37.09020833333333,158.95833333333334,0.625,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-02-14,0.1,12.849375,67.61645833333334,94.45833333333331,0.3083333333333333,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-02-14,0.1,12.849375,67.61645833333334,94.45833333333331,0.3083333333333333,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-02-15,2.1,12.199166666666663,65.576875,64.91666666666667,0.6583333333333333,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-02-15,2.1,12.199166666666663,65.576875,64.91666666666667,0.6583333333333333,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-02-16,0.4,14.474375,36.16708333333333,153.66666666666666,0.7958333333333334,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-02-16,0.4,14.474375,36.16708333333333,153.66666666666666,0.7958333333333334,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-02-17,6.6000000000000005,14.85375,43.2625,180.0,0.8041666666666667,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-02-17,6.6000000000000005,14.85375,43.2625,180.0,0.8041666666666667,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-02-18,0.1,13.585208333333334,66.455,198.29166666666663,0.3708333333333333,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-02-18,0.1,13.585208333333334,66.455,198.29166666666663,0.3708333333333333,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-02-19,0.1,14.881875,58.16729166666666,193.5,0.5708333333333334,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-02-19,0.1,14.881875,58.16729166666666,193.5,0.5708333333333334,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-02-20,0.4,13.33,36.755,142.625,0.7625000000000001,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-02-20,0.4,13.33,36.755,142.625,0.7625000000000001,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-02-21,0.0,14.066666666666668,37.746875,166.75,0.8166666666666668,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-02-21,0.0,14.066666666666668,37.746875,166.75,0.8166666666666668,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-02-22,0.0,13.506041666666668,58.37791666666666,208.95833333333331,0.6124999999999999,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-02-22,0.0,13.506041666666668,58.37791666666666,208.95833333333331,0.6124999999999999,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-02-23,0.2,11.714999999999998,72.33312500000001,227.95833333333331,0.1916666666666666,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-02-23,0.2,11.714999999999998,72.33312500000001,227.95833333333331,0.1916666666666666,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-02-24,0.2,12.250208333333331,66.02979166666667,235.33333333333331,0.2625,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-02-24,0.2,12.250208333333331,66.02979166666667,235.33333333333331,0.2625,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-02-25,0.1,11.564791666666666,66.62104166666667,232.75,0.2458333333333333,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-02-25,0.1,11.564791666666666,66.62104166666667,232.75,0.2458333333333333,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-02-26,0.1,13.127291666666666,82.650625,228.33333333333331,0.2583333333333333,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-02-26,0.1,13.127291666666666,82.650625,228.33333333333331,0.2583333333333333,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-02-27,0.2,14.01,80.37645833333333,226.875,0.25,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-02-27,0.2,14.01,80.37645833333333,226.875,0.25,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-02-28,0.1,13.453541666666666,82.75770833333333,191.0,0.3041666666666666,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-02-28,0.1,13.453541666666666,82.75770833333333,191.0,0.3041666666666666,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-03-01,1.3,14.672708333333333,85.185,184.20833333333331,0.3416666666666666,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-03-01,1.3,14.672708333333333,85.185,184.20833333333331,0.3416666666666666,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-03-02,0.1,15.268125,83.061875,162.75,0.7083333333333334,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-03-02,0.1,15.268125,83.061875,162.75,0.7083333333333334,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-03-03,0.0,15.621041666666663,99.54770833333332,95.45833333333331,0.5333333333333333,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-03-03,0.0,15.621041666666663,99.54770833333332,95.45833333333331,0.5333333333333333,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-03-04,0.0,15.929791666666668,87.189375,146.79166666666666,0.5958333333333333,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-03-04,0.0,15.929791666666668,87.189375,146.79166666666666,0.5958333333333333,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-03-05,0.3,15.614375,99.56916666666666,63.208333333333336,0.6833333333333332,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-03-05,0.3,15.614375,99.56916666666666,63.208333333333336,0.6833333333333332,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-03-06,7.6,16.148541666666667,93.916875,148.45833333333334,0.6833333333333335,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-03-06,7.6,16.148541666666667,93.916875,148.45833333333334,0.6833333333333335,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-03-07,0.2,15.611041666666669,85.24145833333334,138.25,0.4708333333333334,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-03-07,0.2,15.611041666666669,85.24145833333334,138.25,0.4708333333333334,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-03-08,0.0,15.4975,79.59208333333333,215.08333333333331,0.5125000000000001,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-03-08,0.0,15.4975,79.59208333333333,215.08333333333331,0.5125000000000001,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-03-09,0.0,14.365208333333332,82.198125,139.16666666666666,0.4666666666666666,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-03-09,0.0,14.365208333333332,82.198125,139.16666666666666,0.4666666666666666,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-03-10,0.0,14.064791666666666,79.69375000000001,142.70833333333334,0.4958333333333333,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-03-10,0.0,14.064791666666666,79.69375000000001,142.70833333333334,0.4958333333333333,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-03-11,0.0,13.747916666666669,79.74458333333334,186.83333333333331,0.45,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-03-11,0.0,13.747916666666669,79.74458333333334,186.83333333333331,0.45,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-03-12,0.8,12.884375,80.02770833333334,226.5,0.2666666666666666,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-03-12,0.8,12.884375,80.02770833333334,226.5,0.2666666666666666,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-03-13,8.299999999999999,11.988125000000002,85.72104166666666,138.29166666666666,0.3,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-03-13,8.299999999999999,11.988125000000002,85.72104166666666,138.29166666666666,0.3,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-03-14,2.1,13.817083333333334,75.901875,234.29166666666663,0.425,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-03-14,2.1,13.817083333333334,75.901875,234.29166666666663,0.425,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-03-15,1.6,11.267708333333331,79.718125,94.125,0.3875,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-03-15,1.6,11.267708333333331,79.718125,94.125,0.3875,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-03-16,1.1,11.484166666666669,87.26083333333334,168.45833333333334,0.6625,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-03-16,1.1,11.484166666666669,87.26083333333334,168.45833333333334,0.6625,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-03-17,12.6,14.438958333333334,99.22875,99.5,0.9625,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-03-17,12.6,14.438958333333334,99.22875,99.5,0.9625,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-03-18,0.0,13.871666666666668,74.25,251.875,0.4708333333333334,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-03-18,0.0,13.871666666666668,74.25,251.875,0.4708333333333334,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-03-19,0.0,11.972708333333332,67.40354166666667,248.0,0.4624999999999999,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-03-19,0.0,11.972708333333332,67.40354166666667,248.0,0.4624999999999999,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-03-20,0.0,11.116875,74.00645833333333,232.04166666666663,0.2375,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-03-20,0.0,11.116875,74.00645833333333,232.04166666666663,0.2375,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-03-21,0.2,10.900416666666668,69.91895833333334,250.58333333333331,0.3875,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-03-21,0.2,10.900416666666668,69.91895833333334,250.58333333333331,0.3875,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-03-22,0.0,12.814166666666669,63.958958333333335,178.25,0.3041666666666666,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-03-22,0.0,12.814166666666669,63.958958333333335,178.25,0.3041666666666666,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-03-23,4.0,12.277708333333331,76.47541666666667,176.91666666666666,0.3083333333333333,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-03-23,4.0,12.277708333333331,76.47541666666667,176.91666666666666,0.3083333333333333,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-03-24,3.0,12.125,69.60479166666666,221.95833333333331,0.5958333333333333,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-03-24,3.0,12.125,69.60479166666666,221.95833333333331,0.5958333333333333,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-03-25,0.0,13.233333333333334,63.7075,255.0,0.5333333333333333,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-03-25,0.0,13.233333333333334,63.7075,255.0,0.5333333333333333,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
NABEUL,2026-03-26,0.0,10.85,66.64500000000001,195.46666666666667,0.4733333333333334,113229.0,760133.8415554266,5164.2,277080.0,401031.0,60470.0,16235.4,2022
NABEUL,2026-03-26,0.0,10.85,66.64500000000001,195.46666666666667,0.4733333333333334,29619.5,756268.52,2877.9,128760.0,356537.6,62512.0,15000.0,2023
SILIANA,2025-12-16,0.0,16.47518984027232,66.28645260539409,0.0,0.8000000000000002,250650.0,136796.0,11260.0,408700.0,131610.0,168000.0,0.0,2020
SILIANA,2025-12-16,0.0,16.47518984027232,66.28645260539409,0.0,0.8000000000000002,394706.0,94330.0,166800.0,526600.0,53056.0,25754.0,0.0,2021
SILIANA,2025-12-16,0.0,16.47518984027232,66.28645260539409,0.0,0.8000000000000002,500064.0,62128.0,5207.6,475601.0,75110.0,41407.0,0.0,2022
SILIANA,2025-12-16,0.0,16.47518984027232,66.28645260539409,0.0,0.8000000000000002,10065.0,71914.0,1065.0,2940.0,110171.0,60488.0,0.0,2023
SILIANA,2025-12-16,0.0,16.47518984027232,66.28645260539409,0.0,0.8000000000000002,2219300.0,81747.0,7960.0,284480.0,67256.0,28573.0,0.0,2024
SILIANA,2025-12-18,0.0,16.47518984027232,66.28645260539409,25.35,0.8,250650.0,136796.0,11260.0,408700.0,131610.0,168000.0,0.0,2020
SILIANA,2025-12-18,0.0,16.47518984027232,66.28645260539409,25.35,0.8,394706.0,94330.0,166800.0,526600.0,53056.0,25754.0,0.0,2021
SILIANA,2025-12-18,0.0,16.47518984027232,66.28645260539409,25.35,0.8,500064.0,62128.0,5207.6,475601.0,75110.0,41407.0,0.0,2022
SILIANA,2025-12-18,0.0,16.47518984027232,66.28645260539409,25.35,0.8,10065.0,71914.0,1065.0,2940.0,110171.0,60488.0,0.0,2023
SILIANA,2025-12-18,0.0,16.47518984027232,66.28645260539409,25.35,0.8,2219300.0,81747.0,7960.0,284480.0,67256.0,28573.0,0.0,2024
SOUSSE,2026-02-24,0.0,16.47518984027232,66.28645260539409,172.76923076923077,0.8,0.0,0.0,0.0,0.0,0.0,4743.0,0.0,2016
SOUSSE,2026-02-24,0.0,16.47518984027232,66.28645260539409,172.76923076923077,0.8,0.0,0.0,0.0,0.0,0.0,33836.0,0.0,2017
SOUSSE,2026-02-24,0.0,16.47518984027232,66.28645260539409,172.76923076923077,0.8,0.0,0.0,0.0,0.0,0.0,4258.0,0.0,2018
SOUSSE,2026-02-24,0.0,16.47518984027232,66.28645260539409,172.76923076923077,0.8,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,2019
SOUSSE,2026-02-24,0.0,16.47518984027232,66.28645260539409,172.76923076923077,0.8,0.0,0.0,0.0,0.0,0.0,7407.0,0.0,2020
SOUSSE,2026-02-24,0.0,16.47518984027232,66.28645260539409,172.76923076923077,0.8,0.0,0.0,0.0,0.0,0.0,16237.0,0.0,2021
SOUSSE,2026-02-24,0.0,16.47518984027232,66.28645260539409,172.76923076923077,0.8,0.0,0.0,0.0,0.0,0.0,5400.0,0.0,2022
SOUSSE,2026-02-25,0.0,16.47518984027232,66.28645260539409,177.46153846153845,0.8,0.0,0.0,0.0,0.0,0.0,4743.0,0.0,2016
SOUSSE,2026-02-25,0.0,16.47518984027232,66.28645260539409,177.46153846153845,0.8,0.0,0.0,0.0,0.0,0.0,33836.0,0.0,2017
SOUSSE,2026-02-25,0.0,16.47518984027232,66.28645260539409,177.46153846153845,0.8,0.0,0.0,0.0,0.0,0.0,4258.0,0.0,2018
SOUSSE,2026-02-25,0.0,16.47518984027232,66.28645260539409,177.46153846153845,0.8,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,2019
